bldg_id,in.sqft,in.ground_thermal_conductivity,in.vintage,in.heating_fuel,in.hvac_heating_efficiency,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_has_ducts,out.unmet_hours.cooling.hour,out.unmet_hours.heating.hour,base_heating_size,base_cooling_size,upgrade_heating_size,sqft_conditioned,year,month,day,hour,baseline.cooling.energy.kbtu.CP,baseline.heating.energy.kbtu.CP,baseline_total_elec_kwh,baseline_cooling_total_elec_kwh,baseline_cooling_elec_kwh,baseline_cooling_fans_pumps_elec_kwh,baseline_heating_elec_kwh,baseline_heating_gas_kwh,baseline_heating_propane_kwh,baseline_heating_fuel_oil_kwh,upgrade.cooling.energy.kbtu.CP,upgrade.heating.energy.kbtu.CP,upgrade_total_elec_kwh,upgrade_cooling_total_elec_kwh,upgrade_cooling_elec_kwh,upgrade_cooling_fans_pumps_elec_kwh,upgrade_heating_elec_kwh,upgrade_heating_gas_kwh,upgrade_heating_propane_kwh,upgrade_heating_fuel_oil_kwh,time_hour
149428,2678,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,168,29.75,70.64,46.13,68.92,2678,2018,7,2,16,33.544,0,5.791,3.872,3.156,0.716,0,0,0,0,37.566,0,5.792,3.876,2.947,0.929,0,0,0,0,2018-07-02 16:00:00
157675,2179,0.8,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,98.5,7,29.26,15.98,40.28,2179,2018,7,2,16,9.967,0,2.369,1.468,1.328,0.14,0,0,0,0,12.228,0,1.903,1.001,0.859,0.14200000000000002,0,0,0,0,2018-07-02 16:00:00
179704,2678,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,386.75,32.5,35.17,26.84,46.19,2678,2018,7,2,16,19.914,0,4.061,3.028,2.616,0.412,0,0,0,0,22.288,0,3.017,1.985,1.6520000000000001,0.333,0,0,0,0,2018-07-02 16:00:00
184639,1698,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,20.25,2.25,49.82,29.23,55.8,1698,2018,7,2,16,20.115000000000002,0,3.413,2.666,2.238,0.428,0,0,0,0,17.36,0,2.2439999999999998,1.4969999999999999,1.168,0.329,0,0,0,0,2018-07-02 16:00:00
193173,1698,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",0.6,Yes,17.25,0,41.15,17.85,46.76,1018.8,2018,7,2,16,13.522,0,2.0460000000000003,1.504,1.18,0.324,0,0,0,0,23.826,0,2.9539999999999997,2.415,1.861,0.554,0,0,0,0,2018-07-02 16:00:00
217536,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,567.25,5.75,49.5,31.31,54.53,1698,2018,7,2,16,25.115000000000002,0,4.317,3.668,3.128,0.54,0,0,0,0,22.601,0,2.5700000000000003,1.92,1.49,0.43,0,0,0,0,2018-07-02 16:00:00
218237,2678,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,0,18.75,76.32,47.43,76.03,2678,2018,7,2,16,23.658,0,5.216,4.355,3.788,0.567,0,0,0,0,22.847,0,2.992,2.132,1.536,0.596,0,0,0,0,2018-07-02 16:00:00
223949,1698,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,135.5,2.5,54.95,32.57,64.47,1698,2018,7,2,16,17.546999999999997,0,5.609999999999999,2.68,2.484,0.196,0,0,0,0,22.445,0,5.598,2.6660000000000004,2.1820000000000004,0.484,0,0,0,0,2018-07-02 16:00:00
247661,1698,0.8,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,427,3.5,35.84,29.92,43.51,1698,2018,7,2,16,10.998,0,1.788,1.1320000000000001,0.883,0.249,0,0,0,0,9.531,0,1.3090000000000002,0.653,0.501,0.152,0,0,0,0,2018-07-02 16:00:00
252127,1698,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,680,62.5,75.11,36.23,73.81,1698,2018,7,2,16,34.352000000000004,0,3.451,3.244,2.504,0.74,0,0,0,0,52.01,0,4.833,4.63,3.3019999999999996,1.328,0,0,0,0,2018-07-02 16:00:00
270039,2179,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,53.75,6,54.97,33.06,55.02,2179,2018,7,2,16,19.570999999999998,0,3.28,2.614,2.1,0.514,0,0,0,0,16.880000000000003,0,2.318,1.6509999999999998,1.204,0.447,0,0,0,0,2018-07-02 16:00:00
285914,2678,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",0.6,Yes,0.25,2.5,60.9,19.77,59.24,1606.8,2018,7,2,16,15.906,0,2.904,1.516,1.314,0.20199999999999999,0,0,0,0,26.212,0,3.759,2.3729999999999998,1.712,0.661,0,0,0,0,2018-07-02 16:00:00
295207,1698,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,765.75,2.75,34.25,20.29,42.98,1698,2018,7,2,16,15.56,0,3.36,2.816,2.48,0.336,0,0,0,0,20.182,0,2.419,1.874,1.557,0.317,0,0,0,0,2018-07-02 16:00:00
318563,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,605.75,2.25,24.03,19.01,35.48,1698,2018,7,2,16,11.16,0,2.068,1.72,1.46,0.26,0,0,0,0,14.252,0,1.823,1.475,1.319,0.156,0,0,0,0,2018-07-02 16:00:00
320579,2678,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",0.6,Yes,0.25,9,73.8,22.19,72.24,1606.8,2018,7,2,16,16.023,0,2.8409999999999997,1.8579999999999999,1.665,0.193,0,0,0,0,26.611,0,3.456,2.472,1.756,0.716,0,0,0,0,2018-07-02 16:00:00
322166,2678,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,4.25,0,73.43,43.17,71.32,2678,2018,7,2,16,29.529,0,4.397,3.846,3.276,0.57,0,0,0,0,28.565,0,3.493,2.943,2.24,0.703,0,0,0,0,2018-07-02 16:00:00
334509,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,95,0,40.89,26.87,46.06,1698,2018,7,2,16,22.487000000000002,0,3.33,2.364,1.816,0.548,0,0,0,0,23.296,0,3.066,2.1029999999999998,1.608,0.495,0,0,0,0,2018-07-02 16:00:00
343987,1698,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,0.75,0.25,34.78,28.74,41.5,1698,2018,7,2,16,19.549,0,2.517,2.253,1.73,0.523,0,0,0,0,19.316000000000003,0,2.068,1.8059999999999998,1.388,0.418,0,0,0,0,2018-07-02 16:00:00
350920,1698,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,64,65.25,49.74,33.33,55.13,1698,2018,7,2,16,23.238,0,5.568,4.431,3.942,0.489,0,0,0,0,21.310000000000002,0,3.125,1.984,1.584,0.4,0,0,0,0,2018-07-02 16:00:00
360663,2678,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,262.75,56.5,95.59,43.88,94.97,2678,2018,7,2,16,29.1,0,5.26,4.837000000000001,4.477,0.36,0,0,0,0,37.513,0,4.63,4.208,3.008,1.2,0,0,0,0,2018-07-02 16:00:00
403463,2678,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",0.6,Yes,331,0,32.93,12.98,43.74,1606.8,2018,7,2,16,7.361,0,1.3780000000000001,0.794,0.743,0.051,0,0,0,0,12.076,0,1.615,1.03,0.895,0.135,0,0,0,0,2018-07-02 16:00:00
411711,2179,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,63.25,0,46.41,25.96,52.01,2179,2018,7,2,16,21.074,0,3.841,2.5380000000000003,2.066,0.472,0,0,0,0,22.2,0,3.081,1.777,1.35,0.427,0,0,0,0,2018-07-02 16:00:00
414458,2179,0.8,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,0,0,45.52,47.68,54.42,2179,2018,7,2,16,25.715,0,5.292,4.46,3.856,0.604,0,0,0,0,25.756,0,3.525,2.696,2.1580000000000004,0.538,0,0,0,0,2018-07-02 16:00:00
416383,2179,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,85,74.75,56.62,20.99,53.6,2179,2018,7,2,16,15.641,0,2.193,1.312,1.0750000000000002,0.237,0,0,0,0,13.288,0,1.9909999999999999,1.109,0.79,0.319,0,0,0,0,2018-07-02 16:00:00
419061,2678,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,77.25,0,43.32,26.28,52.63,2678,2018,7,2,16,18.353,0,2.852,2.32,1.904,0.416,0,0,0,0,22.715,0,2.563,2.031,1.594,0.437,0,0,0,0,2018-07-02 16:00:00
429304,2179,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,618,71.25,68.52,33.36,66.27,2179,2018,7,2,16,15.702,0,2.178,1.66,1.379,0.281,0,0,0,0,12.853,0,1.756,1.2389999999999999,0.924,0.315,0,0,0,0,2018-07-02 16:00:00
431732,2179,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,693.75,0,25.22,23.95,33.47,2179,2018,7,2,16,18.189,0,4.698,2.04,1.552,0.488,0,0,0,0,18.955000000000002,0,4.43,1.771,1.42,0.351,0,0,0,0,2018-07-02 16:00:00
442043,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,454.5,0,45.54,27.01,47.43,1698,2018,7,2,16,23.221,0,4.995,3.818,3.258,0.56,0,0,0,0,28.412,0,4.05,2.8760000000000003,2.144,0.732,0,0,0,0,2018-07-02 16:00:00
449212,2179,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,0.25,13,30.15,18.17,41.92,2179,2018,7,2,16,9.841999999999999,0,3.053,2.124,1.934,0.19,0,0,0,0,9.841999999999999,0,1.709,0.78,0.674,0.106,0,0,0,0,2018-07-02 16:00:00
449824,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,26,0,55.44,48.65,58.61,1698,2018,7,2,16,36.493,0,7.703,6.759,5.911,0.848,0,0,0,0,37.195,0,4.781,3.836,2.94,0.896,0,0,0,0,2018-07-02 16:00:00
449931,1698,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,22.5,38.25,62.2,47.66,62.53,1698,2018,7,2,16,25.24,0,4.586,3.417,2.859,0.558,0,0,0,0,24.994,0,3.787,2.62,2.024,0.596,0,0,0,0,2018-07-02 16:00:00
455200,1698,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,47.5,1,46.44,25.7,49.5,1698,2018,7,2,16,20.996,0,3.785,2.436,1.9,0.536,0,0,0,0,20.927,0,3.201,1.852,1.339,0.513,0,0,0,0,2018-07-02 16:00:00
496453,2179,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,2.5,55,82.99,65.68,84.97,2179,2018,7,2,16,37.225,0,7.425,7.089,6.35,0.739,0,0,0,0,36.856,0,4.096,3.762,2.834,0.9279999999999999,0,0,0,0,2018-07-02 16:00:00
496612,1698,0.8,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,3.75,1,39.14,26.27,43.68,1698,2018,7,2,16,19.303,0,2.594,2.0949999999999998,1.595,0.5,0,0,0,0,17.718,0,2.0549999999999997,1.5550000000000002,1.185,0.37,0,0,0,0,2018-07-02 16:00:00
511215,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,131.25,0,48.85,24.67,53.26,1698,2018,7,2,16,17.797,0,2.969,2.043,1.5750000000000002,0.468,0,0,0,0,21.698,0,3.197,2.275,1.704,0.571,0,0,0,0,2018-07-02 16:00:00
512470,2678,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,60.5,0.5,59.35,37.32,59.49,2678,2018,7,2,16,25.813,0,5.33,4.042,3.6100000000000003,0.432,0,0,0,0,27.701,0,3.9,2.668,2.106,0.562,0,0,0,0,2018-07-02 16:00:00
524417,2179,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,16,0,60.54,38.54,60.71,2179,2018,7,2,16,29.08,0,4.34,3.184,2.584,0.6,0,0,0,0,27.515,0,3.682,2.527,1.966,0.5609999999999999,0,0,0,0,2018-07-02 16:00:00
534825,2179,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,128,3.25,62.33,37.25,59.42,2179,2018,7,2,16,30.458,0,4.409,3.549,2.808,0.741,0,0,0,0,28.279,0,3.215,2.354,1.684,0.67,0,0,0,0,2018-07-02 16:00:00
