bldg_id,in.sqft,in.ground_thermal_conductivity,in.vintage,in.heating_fuel,in.hvac_heating_efficiency,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_has_ducts,out.unmet_hours.cooling.hour,out.unmet_hours.heating.hour,base_heating_size,base_cooling_size,upgrade_heating_size,sqft_conditioned,year,month,day,hour,baseline.cooling.energy.kbtu.CP,baseline.heating.energy.kbtu.CP,baseline_total_elec_kwh,baseline_cooling_total_elec_kwh,baseline_cooling_elec_kwh,baseline_cooling_fans_pumps_elec_kwh,baseline_heating_elec_kwh,baseline_heating_gas_kwh,baseline_heating_propane_kwh,baseline_heating_fuel_oil_kwh,upgrade.cooling.energy.kbtu.CP,upgrade.heating.energy.kbtu.CP,upgrade_total_elec_kwh,upgrade_cooling_total_elec_kwh,upgrade_cooling_elec_kwh,upgrade_cooling_fans_pumps_elec_kwh,upgrade_heating_elec_kwh,upgrade_heating_gas_kwh,upgrade_heating_propane_kwh,upgrade_heating_fuel_oil_kwh,time_hour
217536,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,567.25,5.75,49.5,31.31,54.53,1698,2018,1,7,7,0,50.104,0.792,0.048,0.048,0,0.316,18.131720969415046,0,0,0,51.664,4.754,0,0,0,4.3309999999999995,0,0,0,2018-01-07 07:00:00
218237,2678,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,0,18.75,76.32,47.43,76.03,2678,2018,1,7,7,0,68.217,1.476,0.048,0.048,0,0.504,24.357722784153733,0,0,0,66.76599999999999,6.54,0,0,0,5.618,0,0,0,2018-01-07 07:00:00
223949,1698,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,135.5,2.5,54.95,32.57,64.47,1698,2018,1,7,7,0,53.842,0.808,0.048,0.048,0,0.476,19.130214105491806,0,0,0,53.819,5.031,0,0,0,4.747,0,0,0,2018-01-07 07:00:00
247661,1698,0.8,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,427,3.5,35.84,29.92,43.51,1698,2018,1,7,7,0,31.414,0.748,0.048,0.048,0,0.083,11.401343842909961,0,0,0,28.668,2.823,0,0,0,2.209,0,0,0,2018-01-07 07:00:00
252127,1698,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,680,62.5,75.11,36.23,73.81,1698,2018,1,7,7,0,73.721,0.79,0.048,0.048,0,0.564,26.304300832237633,0,0,0,69.149,5.872,0,0,0,5.694,0,0,0,2018-01-07 07:00:00
270039,2179,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,53.75,6,54.97,33.06,55.02,2179,2018,1,7,7,0,48.14,2.525,0.048,0.048,0,0.255,17.312880399353855,0,0,0,48.144,5.874,0,0,0,3.6529999999999996,0,0,0,2018-01-07 07:00:00
285914,2678,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",0.6,Yes,0.25,2.5,60.9,19.77,59.24,1606.8,2018,1,7,7,0,48.358999999999995,1.383,0.048,0.048,0,0.427,17.179239991355324,0,0,0,46.215,4.563,0,0,0,3.6579999999999995,0,0,0,2018-01-07 07:00:00
295207,1698,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,765.75,2.75,34.25,20.29,42.98,1698,2018,1,7,7,0,34.881,1.142,0.048,0.048,0,0.27,12.476914670442017,0,0,0,30.038,3.436,0,0,0,2.6109999999999998,0,0,0,2018-01-07 07:00:00
318563,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,605.75,2.25,24.03,19.01,35.48,1698,2018,1,7,7,0,20.992,2.438,0.048,0.048,0,0.133,7.524306655601634,0,0,0,20.977,4.0120000000000005,0,0,0,1.756,0,0,0,2018-01-07 07:00:00
320579,2678,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",0.6,Yes,0.25,9,73.8,22.19,72.24,1606.8,2018,1,7,7,0,68.67,1.323,0.048,0.048,0,0.611,24.460590729784183,0,0,0,66.11,5.771,0,0,0,5.11,0,0,0,2018-01-07 07:00:00
322166,2678,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,4.25,0,73.43,43.17,71.32,2678,2018,1,7,7,0,66.07499999999999,1.058,0.048,0.048,0,0.584,23.476751147216035,0,0,0,63.581,5.5329999999999995,0,0,0,5.109,0,0,0,2018-01-07 07:00:00
334509,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,95,0,40.89,26.87,46.06,1698,2018,1,7,7,0,41.504999999999995,0.876,0.048,0.048,0,0.172,14.980620822923312,0,0,0,37.404,3.758,0,0,0,3.1039999999999996,0,0,0,2018-01-07 07:00:00
343987,1698,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,0.75,0.25,34.78,28.74,41.5,1698,2018,1,7,7,0,23.913,0.5569999999999999,0.048,0.048,0,0.06,8.682816595992428,0,0,0,22.687,2.356,0,0,0,1.91,0,0,0,2018-01-07 07:00:00
350920,1698,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,64,65.25,49.74,33.33,55.13,1698,2018,1,7,7,0,51.051,1.298,0.048,0.048,0,0.372,18.22198685902809,0,0,0,54.102000000000004,5.698,0,0,0,4.821999999999999,0,0,0,2018-01-07 07:00:00
360663,2678,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,262.75,56.5,95.59,43.88,94.97,2678,2018,1,7,7,0,98.646,1.324,0.048,0.048,0,0.872,35.01847603273849,0,0,0,89.644,7.279,0,0,0,6.8790000000000004,0,0,0,2018-01-07 07:00:00
403463,2678,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",0.6,Yes,331,0,32.93,12.98,43.74,1606.8,2018,1,7,7,0,33.216,0.855,0.048,0.048,0,0.294,11.801385853695045,0,0,0,33.216,3.383,0,0,0,2.872,0,0,0,2018-01-07 07:00:00
411711,2179,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,63.25,0,46.41,25.96,52.01,2179,2018,1,7,7,0,46.283,1.3250000000000002,0.048,0.048,0,0.335,16.538586631958843,0,0,0,43.772,4.852,0,0,0,3.913,0,0,0,2018-01-07 07:00:00
414458,2179,0.8,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,0,0,45.52,47.68,54.42,2179,2018,1,7,7,0,28.911,1.9729999999999999,0.048,0.048,0,0.077,10.489306672534006,0,0,0,27.461000000000002,4.196,0,0,0,2.352,0,0,0,2018-01-07 07:00:00
416383,2179,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,85,74.75,56.62,20.99,53.6,2179,2018,1,7,7,0,58.287,1.551,0.048,0.048,0,0.556,20.7423980625092,0,0,0,49.741,5.134,0,0,0,4.1899999999999995,0,0,0,2018-01-07 07:00:00
419061,2678,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,77.25,0,43.32,26.28,52.63,2678,2018,1,7,7,0,43.142,0.912,0.048,0.048,0,0.354,15.362492427357719,0,0,0,43.142,4.41,0,0,0,3.903,0,0,0,2018-01-07 07:00:00
429304,2179,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,618,71.25,68.52,33.36,66.27,2179,2018,1,7,7,0,71.135,6.343999999999999,0.048,0.048,0,0.648,25.102123302391178,0,0,0,63.423,10.766,0,0,0,5.118,0,0,0,2018-01-07 07:00:00
431732,2179,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,693.75,0,25.22,23.95,33.47,2179,2018,1,7,7,0,18.679000000000002,1.566,0.048,0.048,0,0.034999999999999996,6.798076543714867,0,0,0,18.151,3.011,0,0,0,1.53,0,0,0,2018-01-07 07:00:00
442043,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,454.5,0,45.54,27.01,47.43,1698,2018,1,7,7,0,43.328,1.196,0.048,0.048,0,0.215,15.603982989179627,0,0,0,41.012,4.265,0,0,0,3.3339999999999996,0,0,0,2018-01-07 07:00:00
449212,2179,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,0.25,13,30.15,18.17,41.92,2179,2018,1,7,7,0,31.191000000000003,0.924,0.048,0.048,0,0.276,11.044090208370022,0,0,0,32.907,3.389,0,0,0,2.79,0,0,0,2018-01-07 07:00:00
449824,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,26,0,55.44,48.65,58.61,1698,2018,1,7,7,0,51.029,1.106,0.048,0.048,0,0.165,18.48575082218309,0,0,0,50.806,4.663,0,0,0,3.7689999999999997,0,0,0,2018-01-07 07:00:00
449931,1698,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,22.5,38.25,62.2,47.66,62.53,1698,2018,1,7,7,0,63.146,1.624,0.048,0.048,0,0.352,22.78686184803062,0,0,0,61.9,6.026,0,0,0,4.805999999999999,0,0,0,2018-01-07 07:00:00
455200,1698,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,47.5,1,46.44,25.7,49.5,1698,2018,1,7,7,0,45.03,1.46,0.048,0.048,0,0.268,16.161111093577023,0,0,0,42.877,4.773,0,0,0,3.6289999999999996,0,0,0,2018-01-07 07:00:00
496453,2179,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 8",1,Yes,2.5,55,82.99,65.68,84.97,2179,2018,1,7,7,0,79.025,1.1629999999999998,0.048,0.048,0,0.488,28.314182231478732,0,0,0,78.521,6.463,0,0,0,5.839,0,0,0,2018-01-07 07:00:00
496612,1698,0.8,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,3.75,1,39.14,26.27,43.68,1698,2018,1,7,7,0,39.754,0.6120000000000001,0.048,0.048,0,0.152,14.3382090371058,0,0,0,36.931,3.419,0,0,0,3.009,0,0,0,2018-01-07 07:00:00
511215,1698,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,131.25,0,48.85,24.67,53.26,1698,2018,1,7,7,0,48.226,1.597,0.048,0.048,0,0.426,17.134693188689145,0,0,0,48.222,4.933,0,0,0,3.8129999999999997,0,0,0,2018-01-07 07:00:00
512470,2678,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,60.5,0.5,59.35,37.32,59.49,2678,2018,1,7,7,0,58.317,4.049,0.048,0.048,0,0.515,20.72100387438663,0,0,0,55.318,8.33,0,0,0,4.841,0,0,0,2018-01-07 07:00:00
524417,2179,1.7,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,16,0,60.54,38.54,60.71,2179,2018,1,7,7,0,62.188,1.152,0.048,0.048,0,0.464,22.17961859063378,0,0,0,59.769,5.503,0,0,0,4.862,0,0,0,2018-01-07 07:00:00
534825,2179,1.4,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,128,3.25,62.33,37.25,59.42,2179,2018,1,7,7,0,42.817,1.377,0.048,0.048,0,0.209,15.4196412860413,0,0,0,41.795,4.3629999999999995,0,0,0,3.247,0,0,0,2018-01-07 07:00:00
