bldg_id,in.sqft,in.ground_thermal_conductivity,in.vintage,in.heating_fuel,in.hvac_heating_efficiency,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_has_ducts,out.unmet_hours.cooling.hour,out.unmet_hours.heating.hour,base_heating_size,base_cooling_size,upgrade_heating_size,sqft_conditioned,year,month,day,hour,baseline.cooling.energy.kbtu.CP,baseline.heating.energy.kbtu.CP,baseline_total_elec_kwh,baseline_cooling_total_elec_kwh,baseline_cooling_elec_kwh,baseline_cooling_fans_pumps_elec_kwh,baseline_heating_elec_kwh,baseline_heating_gas_kwh,baseline_heating_propane_kwh,baseline_heating_fuel_oil_kwh,upgrade.cooling.energy.kbtu.CP,upgrade.heating.energy.kbtu.CP,upgrade_total_elec_kwh,upgrade_cooling_total_elec_kwh,upgrade_cooling_elec_kwh,upgrade_cooling_fans_pumps_elec_kwh,upgrade_heating_elec_kwh,upgrade_heating_gas_kwh,upgrade_heating_propane_kwh,upgrade_heating_fuel_oil_kwh,time_hour
467349,1698,1.7,1990s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 15",1,Yes,0,13.5,69.07,45.82,71.44,1698,2018,1,7,7,0,70.587,21.653,0.048,0.048,0,20.656,0,0,0,0,67.693,6.404999999999999,0,0,0,5.457,0,0,0,2018-01-07 07:00:00
472260,2179,1.4,1990s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 15",1,Yes,76,0,54.87,39.41,58.05,2179,2018,1,7,7,0,34.897999999999996,11.513,0.048,0.048,0,10.222999999999999,0,0,0,0,31.951,3.5780000000000003,0,0,0,2.336,0,0,0,2018-01-07 07:00:00
474640,2179,1.4,1980s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,104.25,0,70.75,35.94,68.44,2179,2018,1,7,7,0,65.29,19.511,0.048,0.048,0,19.135,0,0,0,0,62.872,5.532,0,0,0,5.2059999999999995,0,0,0,2018-01-07 07:00:00
480304,1698,2,1970s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 15",1,Yes,1101.25,0,35.21,20.75,46.02,1698,2018,1,7,7,0,28.332,9.252,0.048,0.048,0,8.303,0,0,0,0,28.332,3.352,0,0,0,2.452,0,0,0,2018-01-07 07:00:00
496544,1698,1.1,1980s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,24.25,1.25,65.3,32.56,63.69,1698,2018,1,7,7,0,62.221000000000004,21.606,0.048,0.048,0,18.229,0,0,0,0,59.61,8.620000000000001,0,0,0,5.293000000000001,0,0,0,2018-01-07 07:00:00
497987,2179,1.4,1970s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,223.75,13,71.39,40.77,70.79,2179,2018,1,7,7,0,73.05,22.875,0.048,0.048,0,21.416,0,0,0,0,68.554,6.532,0,0,0,5.12,0,0,0,2018-01-07 07:00:00
508063,2179,1.1,1970s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,201,0,84.8,50.77,81.61,2179,2018,1,7,7,0,82.535,24.579,0.048,0.048,0,24.187,0,0,0,0,80.006,6.208,0,0,0,5.867000000000001,0,0,0,2018-01-07 07:00:00
509182,1698,1.1,1990s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,7.25,13.5,56.11,25.71,57.49,1698,2018,1,7,7,0,57.478,17.747,0.048,0.048,0,16.84,0,0,0,0,55.37,5.169,0,0,0,4.303,0,0,0,2018-01-07 07:00:00
511597,2179,1.1,1970s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,465.75,4,55.24,29.37,58.12,2179,2018,1,7,7,0,56.598,19.012999999999998,0.048,0.048,0,16.567999999999998,0,0,0,0,57.150999999999996,7.138,0,0,0,4.744,0,0,0,2018-01-07 07:00:00
512494,1698,1.7,1980s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,371.75,0.25,38.98,28.7,49.44,1698,2018,1,7,7,0,37.592,11.3,0.048,0.048,0,11.018,0,0,0,0,37.591,3.3979999999999997,0,0,0,3.1660000000000004,0,0,0,2018-01-07 07:00:00
515126,2179,1.4,1970s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",0.8,Yes,0,18.75,80.55,61.1,81.33,1743.2,2018,1,7,7,0,70.48,22.543,0.048,0.048,0,21.264,0,0,0,0,71.412,6.704,0,0,0,5.474,0,0,0,2018-01-07 07:00:00
517553,2179,1.4,1970s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 10",1,Yes,0,20.5,92.15,59.33,90.21,2179,2018,1,7,7,0,72.333,22.164,0.048,0.048,0,21.198,0,0,0,0,70.032,6.328,0,0,0,5.415,0,0,0,2018-01-07 07:00:00
519175,1698,1.1,1990s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,460.75,15.5,56.51,24.82,55.24,1698,2018,1,7,7,0,49.485,14.993,0.048,0.048,0,14.497,0,0,0,0,48.019999999999996,4.335,0,0,0,3.888,0,0,0,2018-01-07 07:00:00
523091,1698,1.4,1990s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 10",0.6,Yes,0.25,1.25,32.05,14.5,38.53,1018.8,2018,1,7,7,0,27.445999999999998,9.413,0.048,0.048,0,8.279,0,0,0,0,26.369,3.2119999999999997,0,0,0,2.129,0,0,0,2018-01-07 07:00:00
526418,1698,1.7,1970s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,0.5,37.5,54.56,42.47,58.21,1698,2018,1,7,7,0,43.063,12.994,0.048,0.048,0,12.618,0,0,0,0,41.876,3.8489999999999998,0,0,0,3.523,0,0,0,2018-01-07 07:00:00
528424,1698,2,1990s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 15",1,Yes,160,3.25,41.96,28.21,49.84,1698,2018,1,7,7,0,36.496,11.405,0.048,0.048,0,10.693,0,0,0,0,34.763999999999996,3.376,0,0,0,2.7159999999999997,0,0,0,2018-01-07 07:00:00
528873,1698,1.4,1970s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,37,34.75,99.58,36.59,73.56,1698,2018,1,7,7,0,71.407,21.591,0.048,0.048,0,20.925,0,0,0,0,67.547,6.176,0,0,0,5.56,0,0,0,2018-01-07 07:00:00
533458,1698,1.7,1980s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,358.25,0.75,24.92,16.44,35.91,1698,2018,1,7,7,0,24.83,7.576,0.048,0.048,0,7.277,0,0,0,0,24.829,2.348,0,0,0,2.099,0,0,0,2018-01-07 07:00:00
542236,2678,1.1,1980s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,99.25,0,72.37,42.66,70.41,2678,2018,1,7,7,0,68.347,21.811,0.048,0.048,0,20.03,0,0,0,0,65.79599999999999,7.016,0,0,0,5.2860000000000005,0,0,0,2018-01-07 07:00:00
542701,1698,1.7,1990s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,82.75,14.75,33.17,25.57,42.52,1698,2018,1,7,7,0,33.534,10.764,0.048,0.048,0,9.824,0,0,0,0,37.055,3.902,0,0,0,3.013,0,0,0,2018-01-07 07:00:00
544069,1698,2,1980s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,15.75,1.75,35.57,20.91,42.05,1698,2018,1,7,7,0,35.873,10.946,0.048,0.048,0,10.568,0,0,0,0,36.487,3.579,0,0,0,3.2529999999999997,0,0,0,2018-01-07 07:00:00
