time_hr,year,month,day,hour,interval_count.x,total_electricity_mwh_base,all_heating_electricity_mwh_base,all_cooling_electricity_mwh_base,heating_load_kbtu_base,cooling_load_kbtu_base,gas_total_mwh_base,gas_heating_mwh_base,interval_count.y,total_electricity_mwh_upg,all_heating_electricity_mwh_upg,all_cooling_electricity_mwh_upg,heating_load_kbtu_upg,cooling_load_kbtu_upg,gas_total_mwh_upg,gas_heating_mwh_upg,total_electricity_savings,heating_electricity_savings,cooling_electricity_savings,gas_total_savings,gas_heating_savings,cooling_load_ratio,heating_load_ratio,nonthermal_mwh,nonthermal_gas,cooling_mwh_scaled,heating_mwh_scaled,cooling_mwh_savings_scaled,heating_mwh_savings_scaled,total_mwh_scaled,total_mwh_savings_scaled,gas_heating_mwh_scaled,gas_total_mwh_scaled
2018-01-01,2018,1,1,0,400,8.552e-4,0,4.800000000000001e-5,4192.483,0,0.015073893621716322,0.014944787023173353,400,0.00357345,0.0027879800000000002,0,4033.248,0,1.2911539067507423e-4,0,-0.00271825,-0.0027879800000000002,4.800000000000001e-5,0.014944778231041247,0.014944787023173353,0,0.9620189276855744,8.072e-4,1.2910659854296902e-4,0,0,0,-0.0027879800000000002,8.072e-4,-0.0027879800000000002,0.014377167986522516,0.014506274585065485
2018-01-01 01:00:00,2018,1,1,1,400,8.7509e-4,0,4.800000000000001e-5,4376.11,0,0.015812130855348046,0.015599836033536691,400,0.0036438,0.00284638,0,4202.942,0,2.123446438932836e-4,0,-0.0027687099999999997,-0.00284638,4.800000000000001e-5,0.015599786211454763,0.015599836033536691,0,0.9604287826402902,8.2709e-4,2.122948218113551e-4,0,0,0,-0.00284638,8.2709e-4,-0.00284638,0.014982531531077778,0.015194826352889133
2018-01-01 02:00:00,2018,1,1,2,400,8.6202e-4,0,4.800000000000001e-5,4600.575,0,0.01667112509273353,0.016446887624812657,400,0.00381859,0.00302902,0,4433.258,0,2.2856905833801785e-4,0,-0.0029565700000000004,-0.00302902,4.800000000000001e-5,0.016442556034395515,0.016446887624812657,0,0.9636312852197823,8.1402e-4,2.2423746792087432e-4,0,0,0,-0.00302902,8.1402e-4,-0.00302902,0.015848735459763553,0.016072972927684427
2018-01-01 03:00:00,2018,1,1,3,400,8.5544e-4,0,4.800000000000001e-5,4668.38,0,0.01679773179504793,0.016661702857827494,400,0.0038824800000000002,0.00309235,0,4499.811,0,1.320285171125861e-4,0,-0.0030270400000000004,-0.00309235,4.800000000000001e-5,0.016665703277935345,0.016661702857827494,0,0.9638913284694047,8.0744e-4,1.3602893722043652e-4,0,0,0,-0.00309235,8.0744e-4,-0.00309235,0.01606007090219382,0.016196099839414255
2018-01-01 04:00:00,2018,1,1,4,400,8.8545e-4,0,4.800000000000001e-5,4730.762,0,0.0170764189370961,0.016896499676406673,400,0.00396725,0.00314936,0,4556.993,0,1.8535279833042193e-4,0,-0.0030818000000000004,-0.00314936,4.800000000000001e-5,0.01689106613876568,0.016896499676406673,0,0.9632682853206314,8.3745e-4,1.7991926068942898e-4,0,0,0,-0.00314936,8.3745e-4,-0.00314936,0.01627586227121286,0.01645578153190229
2018-01-01 05:00:00,2018,1,1,5,400,9.8354e-4,0,4.800000000000001e-5,4921.356,0,0.017971302657734875,0.017618310276555242,400,0.00421666,0.00329659,0,4745.608,0,3.4841461106354467e-4,0,-0.00323312,-0.00329659,4.800000000000001e-5,0.01762288804667133,0.017618310276555242,0,0.9642887041701516,9.3554e-4,3.529923811796329e-4,0,0,0,-0.00329659,9.3554e-4,-0.00329659,0.016989137586247118,0.01734212996742675
2018-01-01 06:00:00,2018,1,1,6,400,0.00112827,0,4.800000000000001e-5,4941.7970000000005,0,0.018296207107549204,0.017652763711564688,400,0.0043817,0.00331577,0,4748.488,0,6.430301657755745e-4,0,-0.00325343,-0.00331577,4.800000000000001e-5,0.01765317694177363,0.017652763711564688,0,0.960882852937909,0.00108027,6.434433959845165e-4,0,0,0,-0.00331577,0.00108027,-0.00331577,0.01696223795740707,0.017605681353391585
2018-01-01 07:00:00,2018,1,1,7,400,0.00130323,0,4.800000000000001e-5,4910.288,0,0.018262826312656587,0.017553535708625775,400,0.00456008,0.00331745,0,4716.975,0,7.174790097314241e-4,0,-0.0032568500000000004,-0.00331745,4.800000000000001e-5,0.017545347302925163,0.017553535708625775,0,0.9606310261231115,0.00125523,7.092906040308128e-4,0,0,0,-0.00331745,0.00125523,-0.00331745,0.016862471019865856,0.01757176162389667
2018-01-01 08:00:00,2018,1,1,8,400,0.00141547,0,4.800000000000001e-5,4503.21,0,0.016822519746163098,0.01608795176232993,400,0.00444656,0.0030884,0,4327.268,0,7.356347625285933e-4,0,-0.0030310899999999993,-0.0030884,4.800000000000001e-5,0.016086884983634503,0.01608795176232993,0,0.9609296479622313,0.00136747,7.345679838331662e-4,0,0,0,-0.0030884,0.00136747,-0.0030884,0.01545938982340906,0.016193957807242226
2018-01-01 09:00:00,2018,1,1,9,400,0.0013597400000000001,0,4.800000000000001e-5,4155.929,0,0.015515534140201652,0.014851692997733148,400,0.0042205,0.00290716,0,4023.211,0,6.624138863567653e-4,0,-0.0028607600000000004,-0.00290716,4.800000000000001e-5,0.014853120253844887,0.014851692997733148,0,0.9680653832151608,0.00131174,6.638411424685041e-4,0,0,0,-0.00290716,0.00131174,-0.00290716,0.01437740987324446,0.015041251015712964
2018-01-01 10:00:00,2018,1,1,10,400,0.0013689800000000001,0,4.800000000000001e-5,3830.46,0,0.014453224778594889,0.013681187658440204,400,0.00402799,0.00270808,0,3709.527,0,7.762719971186736e-4,0,-0.0026590100000000003,-0.00270808,4.800000000000001e-5,0.013676952781476215,0.013681187658440204,0,0.968428596043295,0.00132098,7.720371201546845e-4,0,0,0,-0.00270808,0.00132098,-0.00270808,0.013249253356268103,0.014021290476422787
2018-01-01 11:00:00,2018,1,1,11,400,0.00120092,0,4.800000000000001e-5,3548.797,0,0.013462603531462954,0.012672903017908988,400,0.00366393,0.00251977,0,3427.45,0,7.780685227788294e-4,0,-0.00246301,-0.00251977,4.800000000000001e-5,0.012684535008684125,0.012672903017908988,0,0.965806159101239,0.00115292,7.897005135539658e-4,0,0,0,-0.00251977,0.00115292,-0.00251977,0.01223956778838918,0.013029268301943146
2018-01-01 12:00:00,2018,1,1,12,400,0.00132946,0,4.800000000000001e-5,3494.491,0,0.013142443902274713,0.012513454771471089,400,0.00376392,0.00248682,0,3372.507,0,6.268350584378575e-4,0,-0.0024344600000000003,-0.00248682,4.800000000000001e-5,0.012515608843836856,0.012513454771471089,0,0.9650924841414673,0.0012814599999999999,6.289891308036248e-4,0,0,0,-0.00248682,0.0012814599999999999,-0.00248682,0.01207664115059093,0.012705630281394554
2018-01-01 13:00:00,2018,1,1,13,400,0.00126191,0,4.800000000000001e-5,3291.666,0,0.012417658630763896,0.011747982443288263,400,0.00355261,0.00234512,0,3171.435,0,6.76501812699944e-4,0,-0.0022906999999999997,-0.00234512,4.800000000000001e-5,0.011741156818063953,0.011747982443288263,0,0.9634741191846317,0.00121391,6.696761874756332e-4,0,0,0,-0.00234512,0.00121391,-0.00234512,0.011318877036743676,0.011988553224219309
2018-01-01 14:00:00,2018,1,1,14,400,0.00132348,0,4.800000000000001e-5,3207.671,0,0.012105857388496967,0.01144464802423861,400,0.00355886,0.00228954,0,3097.05,0,6.591754510313622e-4,0,-0.0022353800000000004,-0.00228954,4.800000000000001e-5,0.011446681937465604,0.01144464802423861,0,0.9655136078481865,0.0012754799999999998,6.612093642583573e-4,0,0,0,-0.00228954,0.0012754799999999998,-0.00228954,0.01104996340443524,0.011711172768693597
2018-01-01 15:00:00,2018,1,1,15,400,0.00123045,0,4.800000000000001e-5,3147.511,0,0.011818879265873624,0.011226650039401704,400,0.00329498,0.00213623,0,3018.889,0,5.945591414797907e-4,0,-0.00206453,-0.00213623,4.800000000000001e-5,0.011224320124393833,0.011226650039401704,0,0.9591353294714459,0.0011824499999999998,0.00059222922647192075,0,0,0,-0.00213623,0.0011824499999999998,-0.00213623,0.010767876684402173,0.011360105910874094
